time_s,primitive,stage,tool_geometry,angle_deg,tip_x_m,tip_y_m,tip_z_m,gap_mm,contact_count,contact_force_n
1.2220000000000009,inclined_insertion,TILT,flat,15.0,0.5152157873882605,-2.0433795417555216e-06,0.2525224176091172,28.522417609117195,0,0.0
1.2240000000000009,inclined_insertion,TILT,flat,15.0,0.5150216107634646,-1.2748894037240716e-06,0.2523615944691098,28.361594469109768,0,0.0
1.2260000000000009,inclined_insertion,TILT,flat,15.0,0.5148314632852896,-5.362798076611561e-07,0.2522038037796813,28.20380377968132,0,0.0
1.2280000000000009,inclined_insertion,TILT,flat,15.0,0.514645208808668,1.671509166239663e-07,0.2520489940957501,28.048994095750096,0,0.0
1.2300000000000009,inclined_insertion,TILT,flat,15.0,0.5144627532463879,8.351264202421246e-07,0.25189712138520237,27.897121385202368,0,0.0
1.2320000000000009,inclined_insertion,TILT,flat,15.0,0.5142840108462611,1.4683819972971913e-06,0.2517481605854944,27.748160585494368,0,0.0
1.2340000000000009,inclined_insertion,TILT,flat,15.0,0.5141089162750916,2.069259926814192e-06,0.25160207938448603,27.60207938448603,0,0.0
1.2360000000000009,inclined_insertion,TILT,flat,15.0,0.5139373999433162,2.639576653563111e-06,0.25145885700689413,27.458857006894128,0,0.0
1.2380000000000009,inclined_insertion,TILT,flat,15.0,0.5137693609153905,3.1799121776861944e-06,0.2513185605935653,27.318560593565273,0,0.0
1.2400000000000009,inclined_insertion,TILT,flat,15.0,0.5136048039288822,3.6988995105611873e-06,0.25118115445566475,27.181154455664743,0,0.0
1.2420000000000009,inclined_insertion,TILT,flat,15.0,0.5134436839295634,4.199169666146506e-06,0.25104660866160733,27.046608661607323,0,0.0
1.2440000000000009,inclined_insertion,TILT,flat,15.0,0.5132860018685067,4.685128941292554e-06,0.2509147758583332,26.91477585833321,0,0.0
1.2460000000000009,inclined_insertion,TILT,flat,15.0,0.5131316552188773,5.151917392332499e-06,0.25078557105196336,26.78557105196336,0,0.0
1.2480000000000009,inclined_insertion,TILT,flat,15.0,0.5129805475502828,5.5967928578363664e-06,0.25065893806711503,26.658938067115027,0,0.0
1.2500000000000009,inclined_insertion,TILT,flat,15.0,0.5128325960385206,6.018980074167511e-06,0.25053484144983573,26.534841449835728,0,0.0
1.252000000000001,inclined_insertion,TILT,flat,15.0,0.5126876851035551,6.4169641406102335e-06,0.2504133602207259,26.413360220725906,0,0.0
1.254000000000001,inclined_insertion,TILT,flat,15.0,0.5125458641327891,6.80117349376431e-06,0.2502943828803187,26.294382880318683,0,0.0
1.256000000000001,inclined_insertion,TILT,flat,15.0,0.5124070166456569,7.167435611943784e-06,0.2501779469148494,26.177946914849397,0,0.0
1.258000000000001,inclined_insertion,TILT,flat,15.0,0.5122711531304082,7.5221331534009945e-06,0.2500639623507051,26.0639623507051,0,0.0
1.260000000000001,inclined_insertion,TILT,flat,15.0,0.5121381852665419,7.862748044686597e-06,0.24995242163681525,25.95242163681524,0,0.0
1.262000000000001,inclined_insertion,TILT,flat,15.0,0.5120080613794746,8.190908245061558e-06,0.24984331665575155,25.84331665575154,0,0.0
1.264000000000001,inclined_insertion,TILT,flat,15.0,0.5118808119196414,8.51236589761743e-06,0.2497364812973626,25.736481297362584,0,0.0
